"Date","Price","Open","High","Low","Vol.","Change %"
"10/14/2021","85,577.9","85,768.0","86,053.3","85,197.5","2.01M","-0.11%"
"10/13/2021","85,672.9","86,528.7","86,814.0","85,577.9","3.79M","-0.33%"
"10/12/2021","85,958.2","85,958.2","86,814.0","85,672.9","3.62M","0.44%"
"10/11/2021","85,577.9","85,577.9","85,958.2","85,102.4","2.47M","0.45%"
"10/08/2021","85,197.5","84,531.9","85,577.9","84,341.7","2.62M","0.90%"
"10/07/2021","84,436.8","84,912.2","85,007.3","84,436.8","2.98M","-0.56%"
"10/06/2021","84,912.2","85,197.5","85,672.9","84,817.2","2.50M","-0.33%"
"10/05/2021","85,197.5","85,863.1","85,863.1","85,197.5","2.27M","-0.67%"
"10/04/2021","85,768.0","86,053.3","86,623.8","85,672.9","3.06M","0.45%"
"10/01/2021","85,387.7","84,912.2","85,958.2","84,722.1","3.81M","0.22%"
"09/30/2021","85,197.5","85,482.8","86,243.5","85,197.5","2.80M","0.00%"
"09/29/2021","85,197.5","84,912.2","85,672.9","84,341.7","2.76M","0.34%"
"09/28/2021","84,912.2","84,436.8","85,482.8","83,676.1","3.76M","0.56%"
"09/27/2021","84,436.8","86,148.4","86,909.1","84,436.8","5.05M","-2.09%"
"09/24/2021","86,243.5","86,528.7","86,909.1","86,053.3","2.99M","-0.11%"
"09/23/2021","86,338.5","87,004.2","87,859.9","85,958.2","3.94M","-0.77%"
"09/22/2021","87,004.2","84,151.6","87,194.3","84,151.6","10.05M","3.04%"
"09/21/2021","84,436.8","83,676.1","84,531.9","83,390.9","3.10M","0.11%"
"09/20/2021","84,341.7","83,295.8","84,722.1","83,010.5","5.45M","2.54%"
"09/17/2021","82,249.8","82,154.7","84,056.5","82,059.7","5.29M","0.12%"
"09/16/2021","82,154.7","82,249.8","82,249.8","81,679.3","1.83M","0.35%"
"09/15/2021","81,869.5","82,535.1","82,535.1","81,869.5","2.43M","-1.03%"
"09/14/2021","82,725.3","82,915.4","83,010.5","82,344.9","2.48M","-0.23%"
"09/13/2021","82,915.4","82,249.8","83,105.6","82,059.7","2.96M","0.81%"
"09/10/2021","82,249.8","81,013.7","82,725.3","80,823.5","3.96M","1.53%"
"09/09/2021","81,013.7","81,203.9","81,299.0","80,823.5","2.45M","-0.23%"
"09/08/2021","81,203.9","82,059.7","82,059.7","81,108.8","3.68M","-1.04%"
"09/07/2021","82,059.7","83,485.9","83,485.9","82,059.7","2.62M","-0.58%"
"09/06/2021","82,535.0","82,535.0","83,002.4","82,441.6","3.21M","0.23%"
"09/01/2021","82,348.1","81,693.8","83,002.4","81,506.9","3.43M","0.80%"
"08/31/2021","81,693.8","81,787.3","81,880.7","81,413.4","2.96M","0.00%"
"08/30/2021","81,693.8","81,413.4","81,880.7","81,319.9","4.31M","0.46%"
"08/27/2021","81,319.9","81,693.8","81,787.3","81,039.5","2.35M","0.00%"
"08/26/2021","81,319.9","81,226.4","81,974.2","81,039.5","1.90M","0.12%"
"08/25/2021","81,226.4","80,759.1","81,413.4","80,385.2","1.68M","0.70%"
"08/24/2021","80,665.6","80,478.7","81,319.9","80,104.8","2.38M","0.35%"
"08/23/2021","80,385.2","81,974.2","82,067.7","80,385.2","4.36M","-2.05%"
"08/20/2021","82,067.7","84,404.5","84,404.5","81,319.9","4.33M","-2.77%"
"08/19/2021","84,404.5","84,591.4","84,591.4","83,937.1","3.06M","0.33%"
"08/18/2021","84,124.1","83,656.7","84,965.3","83,563.2","4.71M","0.78%"
"08/17/2021","83,469.8","83,750.2","84,217.5","83,282.8","2.20M","-0.22%"
"08/16/2021","83,656.7","84,030.6","84,684.9","83,189.3","3.27M","-0.44%"
"08/13/2021","84,030.6","84,497.9","84,591.4","83,376.3","4.11M","-0.66%"
"08/12/2021","84,591.4","84,871.8","85,526.1","84,404.5","4.29M","-0.44%"
"08/11/2021","84,965.3","84,030.6","85,432.7","83,937.1","5.33M","1.68%"
"08/10/2021","83,563.2","82,254.6","84,124.1","82,254.6","5.97M","1.94%"
"08/09/2021","81,974.2","81,506.9","82,161.2","81,319.9","2.73M","0.57%"
"08/06/2021","81,506.9","81,226.4","82,628.5","80,946.0","3.96M","0.69%"
"08/05/2021","80,946.0","81,226.4","81,413.4","80,946.0","2.83M","-0.57%"
"08/04/2021","81,413.4","81,787.3","81,787.3","81,319.9","2.87M","0.00%"
"08/03/2021","81,413.4","80,946.0","81,787.3","80,946.0","2.71M","0.69%"
"08/02/2021","80,852.6","80,572.2","81,226.4","80,385.2","2.57M","0.46%"
"07/30/2021","80,478.7","81,133.0","81,506.9","80,291.7","4.41M","-0.81%"
"07/29/2021","81,133.0","81,319.9","81,974.2","80,385.2","2.65M","-0.11%"
"07/28/2021","81,226.4","81,413.4","81,693.8","80,946.0","1.67M","-0.69%"
"07/27/2021","81,787.3","83,095.9","83,656.7","81,787.3","2.39M","-1.57%"
"07/26/2021","83,095.9","82,254.6","83,376.3","82,161.2","2.79M","1.48%"
"07/23/2021","81,880.7","81,133.0","83,937.1","80,478.7","4.13M","0.92%"
"07/22/2021","81,133.0","79,917.9","81,413.4","79,730.9","2.15M","1.76%"
"07/21/2021","79,730.9","79,824.4","80,291.7","79,637.4","1.70M","-0.70%"
"07/20/2021","80,291.7","79,450.5","80,385.2","78,796.2","3.21M","1.06%"
"07/19/2021","79,450.5","78,889.7","79,450.5","78,515.8","4.11M","-1.05%"
"07/16/2021","80,291.7","79,917.9","80,572.2","79,730.9","1.45M","0.82%"
"07/15/2021","79,637.4","79,450.5","80,665.6","78,983.1","3.28M","0.24%"
"07/14/2021","79,450.5","79,450.5","80,104.8","78,796.2","4.18M","0.83%"
"07/13/2021","78,796.2","80,478.7","80,852.6","78,702.7","2.88M","-2.32%"
"07/12/2021","80,665.6","81,787.3","82,254.6","78,796.2","4.83M","-0.80%"
"07/09/2021","81,319.9","82,535.0","82,628.5","81,226.4","3.06M","-1.58%"
"07/08/2021","82,628.5","82,441.6","83,563.2","82,254.6","1.91M","-1.56%"
"07/07/2021","83,937.1","81,319.9","83,937.1","80,946.0","4.74M","3.22%"
"07/06/2021","81,319.9","83,563.2","83,937.1","81,319.9","4.71M","-2.47%"
"07/05/2021","83,376.3","84,217.5","84,497.9","82,815.5","2.93M","-1.00%"
"07/02/2021","84,217.5","85,058.8","85,058.8","84,217.5","2.75M","-0.88%"
"07/01/2021","84,965.3","84,684.9","85,339.2","84,497.9","3.81M","0.55%"
"06/30/2021","84,497.9","85,058.8","85,152.2","84,311.0","2.12M","-0.66%"
"06/29/2021","85,058.8","83,937.1","85,713.1","83,189.3","4.37M","2.02%"
"06/28/2021","83,376.3","84,124.1","84,311.0","83,189.3","1.85M","-0.56%"
"06/25/2021","83,843.6","82,908.9","84,030.6","82,908.9","2.08M","1.13%"
"06/24/2021","82,908.9","84,030.6","84,311.0","82,535.0","4.23M","-1.44%"
"06/23/2021","84,124.1","84,684.9","84,871.8","83,843.6","3.36M","-0.66%"
"06/22/2021","84,684.9","85,058.8","85,526.1","84,684.9","2.24M","0.00%"
"06/21/2021","84,684.9","85,993.5","86,087.0","84,684.9","4.19M","-1.63%"
"06/18/2021","86,087.0","85,432.7","86,647.8","85,432.7","2.97M","1.21%"
"06/17/2021","85,058.8","85,058.8","86,180.4","84,871.8","2.39M","-0.87%"
"06/16/2021","85,806.5","86,647.8","86,928.2","85,339.2","3.04M","-1.18%"
"06/15/2021","86,834.7","86,554.3","87,115.1","86,087.0","4.53M","0.43%"
"06/14/2021","86,460.8","86,460.8","87,395.5","85,526.1","4.88M","0.54%"
"06/11/2021","85,993.5","86,180.4","86,460.8","85,245.7","2.94M","-0.22%"
"06/10/2021","86,180.4","83,563.2","87,489.0","82,815.5","5.62M","3.48%"
"06/09/2021","83,282.8","83,937.1","84,217.5","83,002.4","3.01M","-0.67%"
"06/08/2021","83,843.6","83,656.7","85,339.2","83,563.2","5.48M","0.34%"
"06/07/2021","83,563.2","83,656.7","83,750.2","82,254.6","3.74M","-0.11%"
"06/04/2021","83,656.7","84,404.5","85,058.8","83,282.8","4.56M","-0.78%"
"06/03/2021","84,311.0","84,124.1","84,871.8","83,937.1","3.63M","0.89%"
"06/02/2021","83,563.2","83,750.2","83,750.2","83,189.3","3.67M","-0.56%"
"06/01/2021","84,030.6","84,591.4","84,778.4","84,030.6","2.34M","-0.66%"
"05/31/2021","84,591.4","85,806.5","85,993.5","84,311.0","3.10M","-0.66%"
"05/28/2021","85,152.2","85,058.8","85,713.1","84,497.9","3.12M","0.66%"
"05/27/2021","84,591.4","85,432.7","85,619.6","84,124.1","2.92M","-0.55%"
"05/26/2021","85,058.8","84,124.1","85,900.0","83,469.8","3.77M","0.55%"
"05/25/2021","84,591.4","85,245.7","85,245.7","84,124.1","2.79M","-0.77%"
"05/24/2021","85,245.7","84,124.1","85,900.0","83,656.7","4.35M","2.24%"
"05/21/2021","83,376.3","82,161.2","84,871.8","81,413.4","3.94M","1.36%"
"05/20/2021","82,254.6","82,161.2","82,348.1","81,319.9","2.80M","0.57%"
"05/19/2021","81,787.3","82,067.7","83,189.3","81,413.4","3.53M","0.57%"
"05/18/2021","81,319.9","81,787.3","82,254.6","81,133.0","2.97M","-0.23%"
"05/17/2021","81,506.9","83,656.7","84,124.1","81,506.9","5.00M","-2.57%"
"05/14/2021","83,656.7","85,152.2","85,245.7","83,656.7","4.39M","-1.10%"
"05/13/2021","84,591.4","85,058.8","85,713.1","84,591.4","3.12M","-1.42%"
"05/12/2021","85,806.5","84,217.5","86,180.4","84,124.1","3.20M","0.66%"
"05/11/2021","85,245.7","87,395.5","88,330.3","85,245.7","4.20M","-1.94%"
"05/10/2021","86,928.2","81,319.9","86,928.2","80,478.7","8.18M","6.90%"
"05/07/2021","81,319.9","83,189.3","83,376.3","81,133.0","6.74M","-2.90%"
"05/06/2021","83,750.2","85,993.5","85,993.5","83,750.2","7.45M","-2.61%"
"05/05/2021","85,993.5","85,619.6","86,928.2","85,619.6","3.79M","0.44%"
"05/04/2021","85,619.6","86,928.2","86,928.2","85,526.1","4.11M","-2.03%"
"04/29/2021","87,395.5","87,582.5","88,049.8","85,526.1","6.50M","-0.21%"
"04/28/2021","87,582.5","89,451.9","89,545.4","87,395.5","5.03M","-2.09%"
"04/27/2021","89,451.9","89,732.3","90,199.7","88,797.6","3.15M","-0.31%"
"04/26/2021","89,732.3","90,667.0","92,536.5","89,732.3","5.05M","-3.52%"
"04/23/2021","93,003.8","91,601.8","93,377.7","90,480.1","3.56M","1.53%"
"04/22/2021","91,601.8","92,816.9","93,003.8","90,667.0","3.17M","-1.31%"
"04/20/2021","92,816.9","90,667.0","94,405.9","90,573.6","6.99M","3.33%"
"04/19/2021","89,825.8","90,573.6","91,134.4","88,891.1","5.72M","-0.83%"
"04/16/2021","90,573.6","92,162.6","92,256.0","90,106.2","4.88M","-2.22%"
"04/15/2021","92,629.9","93,097.3","93,938.5","92,443.0","3.55M","-0.20%"
"04/14/2021","92,816.9","93,471.2","93,471.2","92,443.0","3.50M","-0.70%"
"04/13/2021","93,471.2","94,218.9","95,060.2","93,190.8","3.80M","0.00%"
"04/12/2021","93,471.2","93,471.2","93,751.6","93,003.8","3.63M","0.20%"
"04/09/2021","93,284.2","93,377.7","93,471.2","92,723.4","2.72M","-0.10%"
"04/08/2021","93,377.7","93,845.1","93,938.5","92,910.3","3.60M","-0.20%"
"04/07/2021","93,564.6","94,405.9","94,405.9","93,471.2","3.50M","-1.38%"
"04/06/2021","94,873.2","95,901.4","95,994.9","94,218.9","3.45M","-1.07%"
"04/05/2021","95,901.4","97,677.4","97,677.4","95,527.5","2.82M","-0.10%"
"04/02/2021","95,994.9","95,808.0","97,210.0","95,434.1","3.84M","1.68%"
"04/01/2021","94,405.9","92,069.1","94,405.9","91,601.8","5.59M","2.64%"
"03/31/2021","91,975.6","92,629.9","92,629.9","91,601.8","2.82M","-0.81%"
"03/30/2021","92,723.4","93,097.3","93,564.6","92,162.6","2.59M","0.20%"
"03/29/2021","92,536.5","91,695.2","93,377.7","91,414.8","2.79M","1.64%"
"03/26/2021","91,040.9","91,601.8","92,069.1","90,293.2","3.65M","-1.12%"
"03/25/2021","92,069.1","92,536.5","93,190.8","91,882.2","3.15M","-0.20%"
"03/24/2021","92,256.0","93,097.3","93,471.2","92,069.1","3.19M","-1.50%"
"03/23/2021","93,658.1","94,032.0","94,125.5","93,190.8","4.55M","-0.60%"
"03/22/2021","94,218.9","95,060.2","95,153.7","94,032.0","3.42M","-0.89%"
"03/19/2021","95,060.2","95,527.5","95,527.5","94,779.8","2.34M","-0.78%"
"03/18/2021","95,808.0","94,405.9","95,808.0","94,405.9","2.55M","1.99%"
"03/17/2021","93,938.5","94,405.9","94,405.9","93,564.6","3.57M","-0.50%"
"03/16/2021","94,405.9","95,527.5","95,621.0","93,564.6","4.12M","-1.17%"
"03/15/2021","95,527.5","96,088.4","96,275.3","95,434.1","2.38M","0.00%"
"03/12/2021","95,527.5","96,275.3","96,555.7","95,060.2","2.70M","-0.58%"
"03/11/2021","96,088.4","95,808.0","97,023.1","95,434.1","2.42M","1.68%"
"03/10/2021","94,499.4","93,938.5","95,808.0","93,284.2","3.39M","0.60%"
"03/09/2021","93,938.5","94,499.4","94,873.2","93,658.1","4.14M","-1.66%"
"03/08/2021","95,527.5","96,649.2","96,836.1","95,060.2","3.21M","-0.78%"
"03/05/2021","96,275.3","96,368.8","96,368.8","95,060.2","4.19M","-0.39%"
"03/04/2021","96,649.2","98,331.7","98,612.1","96,275.3","2.76M","-1.05%"
"03/03/2021","97,677.4","97,957.8","98,051.3","97,210.0","2.55M","-0.38%"
"03/02/2021","98,051.3","99,266.4","99,546.8","97,210.0","3.05M","-0.66%"
"03/01/2021","98,705.6","98,612.1","98,986.0","98,144.7","2.18M","0.76%"
"02/26/2021","97,957.8","96,836.1","98,051.3","96,649.2","3.36M","0.19%"
"02/25/2021","97,770.8","98,986.0","99,359.9","97,397.0","4.28M","-1.13%"
"02/24/2021","98,892.5","100,014.2","100,855.4","98,612.1","2.80M","-1.12%"
"02/23/2021","100,014.2","100,481.5","100,948.9","99,266.4","3.05M","-0.47%"
"02/22/2021","100,481.5","100,388.0","100,761.9","100,294.6","3.01M","-0.46%"
"02/19/2021","100,948.9","100,761.9","101,229.3","100,107.6","2.70M","-0.92%"
"02/18/2021","101,883.6","101,603.2","101,883.6","100,481.5","2.85M","0.28%"
"02/17/2021","101,603.2","100,948.9","101,790.1","100,294.6","2.87M","0.65%"
"02/09/2021","100,948.9","98,425.1","101,790.1","98,051.3","1.93M","2.56%"
"02/08/2021","98,425.1","102,444.4","102,444.4","97,023.1","4.33M","-3.92%"
"02/05/2021","102,444.4","101,509.7","102,818.3","101,509.7","2.23M","0.74%"
"02/04/2021","101,696.6","102,537.9","102,537.9","100,014.2","1.90M","-0.82%"
"02/03/2021","102,537.9","99,453.3","102,537.9","99,453.3","3.06M","3.10%"
"02/02/2021","99,453.3","95,621.0","100,014.2","95,621.0","3.35M","3.60%"
"02/01/2021","95,994.9","96,275.3","98,331.7","95,340.6","2.93M","-0.10%"
"01/29/2021","96,088.4","89,732.3","96,088.4","89,732.3","4.14M","6.97%"
"01/28/2021","89,825.8","93,471.2","95,247.1","89,825.8","4.57M","-6.97%"
"01/27/2021","96,555.7","99,079.4","99,827.2","95,808.0","3.15M","-3.19%"
"01/26/2021","99,733.7","101,042.3","101,416.2","98,144.7","2.60M","-1.39%"
"01/25/2021","101,135.8","101,790.1","102,537.9","100,948.9","2.55M","-0.46%"
"01/22/2021","101,603.2","103,005.2","103,566.1","101,603.2","2.43M","-1.45%"
"01/21/2021","103,098.7","102,724.8","103,472.6","101,696.6","2.53M","1.19%"
"01/20/2021","101,883.6","101,696.6","102,350.9","99,079.4","3.36M","1.21%"
"01/19/2021","100,668.5","105,902.8","105,902.8","100,014.2","3.67M","-4.94%"
"01/18/2021","105,902.8","106,744.1","107,585.3","105,902.8","2.62M","-0.53%"
"01/15/2021","106,463.7","106,089.8","107,772.3","105,715.9","2.13M","0.71%"
"01/14/2021","105,715.9","106,931.0","106,931.0","105,248.5","3.68M","-1.22%"
"01/13/2021","107,024.5","108,707.0","109,548.2","106,744.1","2.52M","-1.55%"
"01/12/2021","108,707.0","108,893.9","109,080.9","107,865.7","2.34M","0.35%"
"01/11/2021","108,333.1","105,155.1","108,426.6","105,155.1","4.60M","3.48%"
"01/08/2021","104,687.7","104,220.4","105,529.0","103,659.5","3.32M","1.45%"
"01/07/2021","103,192.2","102,818.3","103,566.1","102,631.3","2.45M","0.55%"
"01/06/2021","102,631.3","103,753.0","104,033.4","102,631.3","2.82M","-0.90%"
"01/05/2021","103,566.1","101,790.1","104,687.7","101,322.8","4.01M","2.31%"
"01/04/2021","101,229.3","101,599.8","101,692.4","100,951.4","2.30M","0.46%"
"12/31/2020","100,766.2","100,951.4","101,785.0","100,766.2","993.81K","0.00%"
"12/30/2020","100,766.2","101,136.7","102,062.8","100,581.0","1.86M","-0.37%"
"12/29/2020","101,136.7","100,951.4","101,321.9","100,581.0","1.30M","0.46%"
"12/28/2020","100,673.6","101,044.1","101,599.8","100,303.1","2.31M","-0.28%"
"12/25/2020","100,951.4","100,766.2","101,044.1","100,117.9","1.76M","0.28%"
"12/24/2020","100,673.6","102,062.8","102,340.7","100,025.3","2.51M","-1.36%"
"12/23/2020","102,062.8","101,785.0","103,174.2","101,785.0","2.43M","0.27%"
"12/22/2020","101,785.0","102,711.2","102,711.2","101,692.4","2.27M","-0.99%"
"12/21/2020","102,803.8","102,248.1","103,174.2","102,062.8","2.34M","0.54%"
"12/18/2020","102,248.1","102,340.7","102,803.8","101,877.6","3.34M","0.00%"
"12/17/2020","102,248.1","102,803.8","102,803.8","102,155.5","2.95M","-1.08%"
"12/16/2020","103,359.5","102,989.0","104,007.8","102,525.9","2.11M","0.36%"
"12/15/2020","102,989.0","104,656.1","104,933.9","102,618.5","4.57M","-1.94%"
"12/14/2020","105,026.6","104,470.9","105,026.6","104,100.4","2.54M","0.71%"
"12/11/2020","104,285.6","103,729.9","104,470.9","103,544.7","2.30M","0.54%"
"12/10/2020","103,729.9","102,155.5","105,489.6","102,155.5","6.08M","2.10%"
"12/09/2020","101,599.8","101,877.6","101,970.2","101,229.3","1.70M","0.46%"
"12/08/2020","101,136.7","101,970.2","102,155.5","100,951.4","1.47M","-0.73%"
"12/07/2020","101,877.6","100,951.4","102,711.2","100,766.2","1.97M","0.92%"
"12/04/2020","100,951.4","101,414.5","101,599.8","100,766.2","1.57M","-0.46%"
"12/03/2020","101,414.5","100,951.4","101,785.0","100,766.2","1.11M","0.46%"
"12/02/2020","100,951.4","101,507.1","101,692.4","100,673.6","1.33M","-0.64%"
"12/01/2020","101,599.8","99,377.0","101,692.4","99,284.4","2.49M","1.39%"
"11/30/2020","100,210.5","101,692.4","101,877.6","100,025.3","2.69M","-1.46%"
"11/27/2020","101,692.4","101,785.0","101,785.0","100,673.6","2.82M","-0.09%"
"11/26/2020","101,785.0","102,711.2","102,711.2","101,229.3","1.49M","-0.54%"
"11/25/2020","102,340.7","101,507.1","102,803.8","101,044.1","2.19M","0.82%"
"11/24/2020","101,507.1","102,433.3","102,711.2","100,951.4","1.94M","-0.90%"
"11/23/2020","102,433.3","102,803.8","103,081.6","101,692.4","2.10M","-0.27%"
"11/20/2020","102,711.2","101,785.0","103,266.8","101,044.1","2.80M","1.09%"
"11/19/2020","101,599.8","101,321.9","101,599.8","100,951.4","3.14M","0.27%"
"11/18/2020","101,321.9","100,025.3","101,414.5","99,840.1","3.40M","1.67%"
"11/17/2020","99,654.8","99,284.4","99,747.4","99,099.1","1.65M","0.47%"
"11/16/2020","99,191.7","99,562.2","100,673.6","99,099.1","2.57M","-0.28%"
"11/13/2020","99,469.6","99,099.1","99,469.6","99,099.1","1.09M","0.37%"
"11/12/2020","99,099.1","99,562.2","99,562.2","98,821.3","1.07M","-0.47%"
"11/11/2020","99,562.2","99,932.7","99,932.7","98,173.0","2.43M","0.00%"
"11/10/2020","99,562.2","101,044.1","101,136.7","99,562.2","2.30M","-1.19%"
"11/09/2020","100,766.2","100,951.4","101,321.9","100,488.4","1.07M","0.00%"
"11/06/2020","100,766.2","101,136.7","101,321.9","100,025.3","1.01M","0.00%"
"11/05/2020","100,766.2","100,025.3","101,321.9","100,025.3","1.89M","0.74%"
"11/04/2020","100,025.3","100,025.3","101,321.9","99,469.6","1.34M","0.28%"
"11/03/2020","99,747.4","99,654.8","100,025.3","99,099.1","870.23K","0.09%"
"11/02/2020","99,654.8","99,099.1","100,025.3","99,099.1","867.34K","-0.37%"
"10/30/2020","100,025.3","99,099.1","100,025.3","97,524.7","2.68M","1.03%"
"10/29/2020","99,006.5","98,636.0","99,284.4","97,802.5","1.72M","-0.47%"
"10/28/2020","99,469.6","100,951.4","100,951.4","98,636.0","2.61M","-2.01%"
"10/27/2020","101,507.1","101,877.6","102,803.8","101,044.1","1.72M","-0.81%"
"10/26/2020","102,340.7","102,803.8","104,193.0","101,877.6","2.31M","0.45%"
"10/23/2020","101,877.6","99,562.2","101,877.6","99,191.7","2.95M","3.09%"
"10/22/2020","98,821.3","98,913.9","98,913.9","97,339.4","2.42M","0.28%"
"10/21/2020","98,543.4","98,636.0","99,006.5","98,173.0","805.55K","0.19%"
"10/20/2020","98,358.2","99,377.0","99,654.8","98,173.0","2.15M","-1.39%"
"10/19/2020","99,747.4","99,469.6","100,303.1","99,469.6","1.62M","0.28%"
"10/16/2020","99,469.6","99,562.2","100,025.3","99,006.5","1.64M","-0.09%"